,0
0,-8.834398148155524
1,-6.841401501086114
2,-6.320821112629818
3,-5.521226073850827
4,-5.663928985479579
5,-5.199935282798144
6,-4.460287024985031
7,-4.845050015589404
8,-5.186398362943778
9,-5.483757184063088
10,-5.423070482804968
11,-5.385617761478634
12,-5.9630881321167
13,-5.671773477504871
14,-6.384447161788941
15,-6.54637074262603
16,-6.16402463755749
17,-6.281908263964009
18,-6.1385700915830475
19,-6.005832894665452
20,-5.928990218700314
21,-5.6977779521793614
22,-5.697560645809489
23,-5.462891836244855
24,-5.317659430070474
25,-5.65681799604829
26,-5.7891995099921125
27,-6.003372499350064
28,-5.9711392299021995
29,-5.973849958747876
30,-5.809931887794625
31,-5.847700096642163
32,-5.748723777814183
33,-5.584348330934722
34,-5.6712274289429185
35,-5.645745440444528
36,-5.576211871942178
37,-5.555810990503174
38,-5.467207285793475
39,-5.376249078420986
40,-5.304158237258309
41,-5.357915402784939
42,-5.3865077609863
43,-5.367207049648311
44,-5.338809849125348
45,-5.330886546168862
46,-5.4374383073523775
47,-5.328333149909642
48,-5.3032193093267175
49,-5.611856299654474
50,-5.6452475365856305
51,-5.6870095356134875
52,-5.624059326580167
53,-5.600541213772971
54,-5.565379946292732
55,-5.475182423757204
56,-5.384223405596465
57,-5.299376389290803
58,-5.289899468282631
59,-5.261056472880893
60,-5.204221927294807
61,-5.151579223551822
62,-5.11712627785856
63,-5.1038882411313855
64,-5.141908535962245
65,-5.116688822788353
66,-5.1155758798207644
67,-5.077922803993823
68,-5.0390043251379515
69,-5.00962143984615
70,-4.97764889506924
71,-4.953432768714686
72,-4.89277260330296
73,-4.889713504623735
74,-4.8248475121026395
75,-4.761468537252364
76,-4.702767312248517
77,-4.652894257405833
78,-4.608347087147326
79,-4.5731821140067295
80,-4.520523051543213
81,-4.4791887668681545
82,-4.4683224336584315
83,-4.461372757341654
84,-4.438513286472514
85,-4.387581249414269
86,-4.3475527284381155
87,-4.3828452871430725
88,-4.386158290570055
89,-4.399440829201219
90,-4.382236671661088
91,-4.347091812640789
92,-4.31062061125568
93,-4.293295565045975
94,-4.2667903131091585
95,-4.226209534659277
96,-4.2042784626518515
97,-4.164788046522728
98,-4.138090637135002
99,-4.096941144564345
100,-4.043772282792526
101,-4.04039461807247
102,-4.016388604983752
103,-4.009180365451581
104,-3.9790178438227604
105,-4.006616539398584
106,-4.061263852608581
107,-4.002881849841293
108,-3.952175708819235
109,-3.873949680073257
110,-3.896170209857259
111,-3.8837094227429616
112,-3.76666416949142
113,-3.7546610435763608
114,-3.6180362684224368
115,-3.5375755949562557
116,-3.5419864211299203
117,-3.498866824789599
118,-3.475671958958591
119,-3.479061796100126
120,-3.445471341718238
121,-3.501695780024891
122,-3.518506114619085
123,-3.554728675056876
124,-3.5368590947982477
125,-3.499418420890685
126,-3.4091988836536284
127,-3.4328439180197905
128,-3.3826825854157163
129,-3.329111778149411
130,-3.360530439150141
131,-3.294709682343685
132,-3.2736210197194566
133,-3.292585461375391
134,-3.246621310206036
135,-3.271455959069306
136,-3.259198673024606
137,-3.2250480915029325
138,-3.2113802822384336
139,-3.2024022361690614
140,-3.24816792564803
141,-3.2646562332324778
142,-3.2104316506549218
143,-3.201856254742796
144,-3.2190605422520098
145,-3.1701766804631286
146,-3.0963498481589373
147,-3.110112737322821
148,-3.0898579517978204
149,-2.9599509209516053
150,-2.9129937044763716
151,-2.838085822369913
